"","Site","WY","Month","Air","PO4","NO3","pH","Cond","Tur","O2","H2Otemp","TotalColiform","EColi","ppt","cwd","tmx","tmn","PctUrb","PctImp","NDVI","SiteWY"
"551",3,2015,3,11.9,0.103333333,0.21,7.326666667,73.83333333,0.383333333,12.07,8.9,7.791357516,6.133614939,26.23,0,19.61,6.29,0,0,-0.067,"3 2015"
"552",3,2015,4,10.4,0.06,0.08,7.326666667,47.1,0.316666667,10.66333333,9.3,6.627512136,4.56017282,78.52,0,19.12,5.89,0,0,-0.067,"3 2015"
"553",3,2015,5,13.6,0.083333333,0.076666667,7.32,41.5,0.183333333,11.33666667,10.6,7.791357516,4.643428898,11.83,0,21.87,8.84,0,0,-0.067,"3 2015"
"554",3,2015,6,27.4,0.036666667,0.01,7.14,37.96666667,0.666666667,10.23,13.5,7.791357516,7.791357516,7.94,173.74,30.46,14.81,0,0,-0.067,"3 2015"
"555",3,2015,7,22.4,0.023333333,0.016666667,6.8,37.6,0.333333333,10.51666667,14.2,6.017619505,3.328626689,1.49,197.6,31.12,16.25,0,0,-0.067,"3 2015"
"556",3,2015,8,19.7,0.113333333,0.013333333,7.143333333,39.56666667,0.67,9.61,14.1,6.764346696,3.277144733,0.58,174.4,31.55,16.43,0,0,-0.067,"3 2015"
"557",3,2015,9,15.3,0.003333333,0.05,7.073333333,42.73333333,0.583333333,9.27,14.7,7.169888748,3.490428515,2.9,131.2,29.3,14.98,0,0,-0.067,"3 2015"
"558",3,2015,10,21.5,0.07,0.05,7.046666667,46.63333333,0.19,9.793333333,13.8,7.594028891,6.952919831,42.45,0,23.93,10.74,0,0,-0.067,"3 2015"
"559",3,2015,11,10,0.103333333,0.143333333,7.233333333,69.9,0.866666667,9.75,10.3,7.791357516,6.764346696,142.27,0,16.07,5.76,0,0,-0.067,"3 2015"
"560",3,2015,12,7.9,0.243333333,0.18,6.956666667,37.26666667,32.66666667,11.24,7.7,7.791357516,7.791357516,387.23,0,11.05,4.42,0,0,-0.067,"3 2015"
"561",3,2016,1,5.9,0.033333333,0.113333333,7,57.73333333,9.333333333,11.49666667,6.1,7.546393474,5.602487757,382.43,0,10.72,2.99,0,0,0.469,"3 2016"
"562",3,2016,2,8.8,0.083333333,0.2,7.15,62.5,2.936666667,11.26,7.266666667,4.563305982,3.19047635,53.14,0,16.42,3.85,0,0,0.469,"3 2016"
"563",3,2016,3,8.2,0,0.043333333,6.99,31.73333333,3.503333333,11.16666667,8.866666667,4.102643365,2.694627181,412.12,0,14.77,4.44,0,0,0.469,"3 2016"
"564",3,2016,4,9.5,0.01,0.156666667,7.15,55.83333333,1.106666667,10.80666667,8.6,4.21508618,3.000719815,58.73,0,19.77,7.07,0,0,0.469,"3 2016"
"565",3,2016,5,9.4,0,0.08,7.25,45.36666667,0.123333333,10.29,11.4,6.646520377,4.053522568,38.84,0,22.12,9.75,0,0,0.469,"3 2016"
"566",3,2016,6,17.3,0.08,0,7.516666667,36.33333333,0.73,10.91666667,10.4,5.237505227,4.065602093,1.72,123.47,29.28,13.77,0,0,0.469,"3 2016"
"567",3,2016,7,19.8,0,0.076666667,6.936666667,37.7,3.596666667,10.52,11.8,4.956531035,3.817712326,0,198.2,32.13,15.6,0,0,0.469,"3 2016"
"568",3,2016,8,18.7,0.063333333,0.053333333,7.366666667,33.5,0.433333333,9.79,12,6.017619505,2.772588722,0,174.3,31.95,15.94,0,0,0.469,"3 2016"
"569",3,2016,9,13.5,0.063333333,0.02,7.233333333,33,0.486666667,10.43,10.3,5.983432375,2.549445171,0.38,127.9,28.28,12.81,0,0,0.469,"3 2016"
"570",3,2016,10,15.3,0.093333333,0.07,7.063333333,43.86666667,0.733333333,9.423333333,14.86666667,7.169888748,4.406719247,23.47,0,24.63,12.1,0,0,0.469,"3 2016"
"571",3,2016,11,7.4,0.046666667,0.216666667,7.043333333,86.86666667,0.166666667,10.19333333,6.2,6.704904431,5.959199587,123.08,0,13.59,2.75,0,0,0.469,"3 2016"
"572",3,2016,12,6.2,0.246666667,0.02,7.243333333,79.16666667,0.75,10.87666667,4.8,5.184588601,4.019980147,308.33,0,9.08,1.27,0,0,0.469,"3 2016"
"573",4,2001,1,11.2,0.136666667,0.596666667,7.6,78.5,3.963333333,12.61666667,5.5,7.791357516,5.699439725,167.9,0,10.39,2.17,7,13,0.325,"4 2001"
"574",4,2001,2,6.2,0.026666667,0.25,7.633333333,50.86666667,8.366666667,10.66333333,4.05,6.704904431,6.646520377,225,0,10.84,2.69,7,13,0.325,"4 2001"
"575",4,2001,3,8.6,0.16,0.166666667,7.233333333,82.8,4.233333333,10.25333333,6.2,6.825242857,5.321056854,108,0,15.11,2.84,7,13,0.325,"4 2001"
"576",4,2001,4,7.9,0.443333333,0.486666667,7.433333333,98.96666667,1.9,10.92333333,7.683333333,7.791357516,3.242592351,110.7,0,15.77,3.07,7,13,0.325,"4 2001"
"577",4,2001,5,18.1,0.066666667,0.79,7.3,56.36666667,1.88,9.126666667,13.63333333,7.791357516,3.529297384,1.7,0,27.93,11.69,7,13,0.325,"4 2001"
"578",4,2001,6,12,0.013333333,0.05,6.8,50.5,2.14,10.53333333,9.9,7.791357516,5.785362462,5.7,45.5,28.34,12.83,7,13,0.325,"4 2001"
"579",4,2001,7,22,0.143333333,0.23,7.233333333,50.03333333,0.816666667,10.71,12.55,7.791357516,4.93878119,0,195,31.15,15.35,7,13,0.325,"4 2001"
"580",4,2001,8,20,0.163333333,0.79,7.2,49.96666667,0.8,10.28,13.2,7.791357516,4.479606963,0,172.6,32.26,15.29,7,13,0.325,"4 2001"
"581",4,2001,9,19.5,0.303333333,0.613333333,7.166666667,52.83333333,0.983333333,9.89,14.36666667,6.887960652,0.693147181,14.6,113.7,29.05,13.46,7,13,0.325,"4 2001"
"582",4,2001,11,7.1,0.5,0.25,7.633333333,101.8,1.603333333,12.84666667,5.233333333,5.430222437,4.265492818,52.2,0,11.92,1.34,7,13,0.325,"4 2001"
"583",4,2001,12,10.3,0.66,0.62,7.9,104.0666667,1.123333333,11.59,7.05,7.791357516,5.618587629,76.1,0,12.23,2.66,7,13,0.325,"4 2001"
"584",4,2002,1,3.9,0.056666667,0.13,6.9,43.76666667,2.3,11.77,6.5,6.418528055,3.919991175,154,0,10.13,0.3,7,13,0.284,"4 2002"
"585",4,2002,2,-0.4,0.033333333,0.256666667,6.733333333,65.7,4.15,13.17666667,4.1,6.133614939,5.265277512,130.4,0,9.61,0.34,7,13,0.284,"4 2002"
"586",4,2002,3,6.3,0.046666667,0.216666667,7.033333333,56.9,4.766666667,12.01666667,5.966666667,5.785362462,4.374498368,228,0,16.96,4.34,7,13,0.284,"4 2002"
"587",4,2002,4,10.9,0,0.946666667,8,51.7,1.733333333,9.783333333,10.41666667,6.191134742,4.693181063,48.7,0,18.51,4.64,7,13,0.284,"4 2002"
"588",4,2002,5,9.6,0.043333333,0.876666667,7.8,60.96666667,1.276666667,10.90666667,9.333333333,5.480638923,3.42751469,58,0,22.23,7.14,7,13,0.284,"4 2002"
"589",4,2002,6,14.3,0.03,0.256666667,7.6,55.26666667,0.7,10.52666667,12.05,7.594028891,6.361993085,0,39.7,28.9,12.85,7,13,0.284,"4 2002"
"590",4,2002,7,22.1,0.063333333,1.42,7.333333333,33.9,1.033333333,10.06666667,12.91666667,7.791357516,5.842964539,0.1,198.9,32.75,16.56,7,13,0.284,"4 2002"
"591",4,2002,8,17.7,0.103333333,0.306666667,7.4,44.33333333,0.716666667,10.22,12.1,7.791357516,4.817050545,0,170.9,31.4,14.82,7,13,0.284,"4 2002"
"592",4,2002,9,10,0.036666667,0.933333333,6.666666667,33.2,0.8,10.66,10.75,7.791357516,5.842964539,0.1,127.9,29.45,12.75,7,13,0.284,"4 2002"
"593",4,2002,10,8,0.033333333,0.946666667,7.133333333,50.93333333,0.9,10.11666667,12.36666667,7.020994675,3.618993327,46.1,36.4,25.2,10.18,7,13,0.284,"4 2002"
"594",4,2002,11,10.2,0.043333333,1.473333333,7.366666667,91.16666667,0.516666667,11.80333333,10.01666667,5.414766179,4.356708827,242.8,0,14.65,5.4,7,13,0.284,"4 2002"
"595",4,2002,12,2.2,0.083333333,1.313333333,6.766666667,86.4,3.133333333,11.61666667,6.1,6.191134742,4.115779843,451.5,0,8.38,1.28,7,13,0.284,"4 2002"
"596",4,2003,1,8.9,0.03,0,7.3,58.46666667,6.82,11.17,8.05,5.900992644,5.728800238,116.7,0,9.28,-0.14,7,13,0.34,"4 2003"
"597",4,2003,2,-1,0,0,7.366666667,79.33333333,1.466666667,13.56333333,3.7,5.38357721,4.593097605,89.5,0,14.11,2.13,7,13,0.34,"4 2003"
"598",4,2003,3,6.5,0.03,0,7.366666667,83,1.666666667,12.51,5.766666667,5.008633291,2.151762203,157.5,0,14.84,1.59,7,13,0.34,"4 2003"
"599",4,2003,4,7.4,0.056666667,0.073333333,6.3,127.5,1.266666667,11.46666667,9.8,6.017619505,2.850706502,279.3,0,12.77,2.59,7,13,0.34,"4 2003"
"600",4,2003,5,9.3,0.006666667,0.01,6.133333333,29.26666667,2.633333333,19.46666667,9.233333333,6.075805696,2.140066163,70,0,21.77,7.9,7,13,0.34,"4 2003"
"601",4,2003,6,15.5,0.14,0,6.733333333,60.1,1.15,9.066666667,13.53333333,7.791357516,5.036303041,0,0,28.7,13.17,7,13,0.34,"4 2003"
"602",4,2003,7,21.5,0.093333333,0,6.633333333,57.1,0.75,13.74,13.26666667,7.092823061,4.999237249,0.2,169.5,33.54,17.08,7,13,0.34,"4 2003"
"603",4,2003,8,17.7,0,0,5.666666667,51.2,0.85,9.97,12.15,6.361993085,3.919991175,40.7,128.2,29.83,14.78,7,13,0.34,"4 2003"
"604",4,2003,9,15.5,0.06,0.01,6.733333333,50.63333333,0.65,12.91,11.9,7.791357516,6.075805696,3.2,127.3,30.65,14.02,7,13,0.34,"4 2003"
"605",4,2003,10,11.6,0.006666667,0,7.266666667,46.7,1.166666667,10.45666667,10.41666667,5.367376902,2.014903021,0,78.6,22.9,7.5,7,13,0.34,"4 2003"
"606",4,2003,11,10.5,0.006666667,0,7.066666667,76.1,6.166666667,10.49666667,10.16666667,5.785362462,2.778819272,175.9,0,16.86,4.71,7,13,0.34,"4 2003"
"607",4,2003,12,6.7,0.116666667,0.033333333,6.8,64.66666667,1.81,11.32333333,5.6,5.182906515,3.139832618,552.4,0,9.81,1.75,7,13,0.34,"4 2003"
"608",4,2004,1,11.4,0.023333333,0.2,6.4,60,2.233333333,12.16666667,7,6.191134742,2.48490665,173.7,0,14.33,4.16,7,13,0.332,"4 2004"
"609",4,2004,2,12.7,0.05,0.436666667,5.1,40,55,16.53333333,8.833333333,7.791357516,7.791357516,329.5,0,13.03,1.06,7,13,0.332,"4 2004"
"610",4,2004,3,20.5,0.006666667,0.026666667,6.366666667,44.96666667,2.2,9.996666667,10.73333333,5.959199587,4.185098925,57.4,0,15.54,3.1,7,13,0.332,"4 2004"
"611",4,2004,4,18.2,0,0.22,7.066666667,102.5666667,3,9.206666667,13.9,7.791357516,5.018603464,35.3,0,20.2,6.04,7,13,0.332,"4 2004"
"612",4,2004,5,11.8,0.316666667,0.13,6.5,60.43333333,14.33333333,6.756666667,10.05,7.791357516,5.225746674,21.4,0,22.84,8.25,7,13,0.332,"4 2004"
"613",4,2004,6,22.9,0.053333333,0.08,6.233333333,63.33333333,0.7,10.29333333,13.45,5.785362462,3.47506723,3.5,110.7,28.19,12.84,7,13,0.332,"4 2004"
"614",4,2004,7,28.7,0.003333333,0.046666667,6.3,48.26666667,0.6,9.473333333,14.85,7.020994675,4.010962953,2,194.5,31.79,15.75,7,13,0.332,"4 2004"
"615",4,2004,8,30.7,0.023333333,0.073333333,6.566666667,40.73333333,0.5,9.64,13.86666667,7.169119043,4.90823336,0,171.2,31.29,15.11,7,13,0.332,"4 2004"
"616",4,2004,9,25.1,0.02,0.05,6.566666667,50.93333333,0.883333333,10.30333333,12.35,6.825242857,4.976733742,8.7,117.1,28.25,11.83,7,13,0.332,"4 2004"
"617",4,2004,10,10.3,0.01,0.326666667,6.9,62.23333333,0.356666667,10.63333333,9.466666667,6.531897516,4.048300624,8,75.5,26.53,10.12,7,13,0.332,"4 2004"
"618",4,2004,11,11.6,1.406666667,0.933333333,7.233333333,197.8,0.966666667,9.29,11.23333333,7.348008213,6.646520377,122.7,0,11.38,1.97,7,13,0.332,"4 2004"
"619",4,2004,12,11,0.106666667,0.363333333,7.266666667,173.2333333,4,12.01666667,6.516666667,7.791357516,4.301358732,454.7,0,8.91,1.83,7,13,0.332,"4 2004"
"620",4,2005,1,11.4,0.013333333,0.153333333,6.5,68.9,7,11.68,6.416666667,5.959199587,2.00148,257.6,0,9.59,0.69,7,13,0.286,"4 2005"
"621",4,2005,2,10.9,0.053333333,0.243333333,6.666666667,86.76666667,2.833333333,10.70333333,9.033333333,7.791357516,5.065754593,144,0,10.48,1.41,7,13,0.286,"4 2005"
"622",4,2005,3,20,0.136666667,0.3,6.6,89.56666667,1.3,10.78333333,9.666666667,5.699439725,3.583518938,305.6,0,20.24,6.1,7,13,0.286,"4 2005"
"623",4,2005,4,20,0.06,0.02,6.5,48.03333333,1.7,12.33333333,9.6,4.398146017,3.360375387,100.8,0,16.47,3.42,7,13,0.286,"4 2005"
"624",4,2005,5,13.6,0.006666667,0.05,6.033333333,49.4,2.5,10.09,10.66666667,7.791357516,3.83081295,211.3,0,20.19,8.46,7,13,0.286,"4 2005"
"625",4,2005,6,21.5,0.013333333,0.14,7.396666667,66.1,0.466666667,8.766666667,16.5,5.959199587,4.564348191,58,0,24.04,9.06,7,13,0.286,"4 2005"
"626",4,2005,7,22.2,0.026666667,0.116666667,6.566666667,54.7,0.766666667,9.203333333,15.3,7.092823061,4.456670178,0,15.8,33.51,17.52,7,13,0.286,"4 2005"
"627",4,2005,8,25.1,0.066666667,0.093333333,6.433333333,57.13333333,0.733333333,9.486666667,13.6,6.133614939,4.301358732,0,173.8,32.57,15.91,7,13,0.286,"4 2005"
"628",4,2005,9,17.1,0.006666667,0.073333333,6.466666667,53.7,0.453333333,11.54666667,10.1,4.62399194,2.014903021,13.9,108.5,26.34,10.62,7,13,0.286,"4 2005"
"629",4,2005,10,22.5,0.016666667,0.136666667,4.6,65,1.416666667,10.13,12.61666667,7.791357516,3.981549068,193.6,0,19.88,7.54,7,13,0.286,"4 2005"
"630",4,2005,11,14.1,0.196666667,0.553333333,7.066666667,96.03333333,1.7,10.53333333,9.7,4.969118614,2.694627181,101.5,0,13.21,2.54,7,13,0.286,"4 2005"
"631",4,2005,12,9.1,0.14,0.36,6.833333333,73.93333333,1.666666667,11.13,7.85,4.657762636,2.151762203,286.6,0,11.46,1.84,7,13,0.286,"4 2005"
"632",4,2006,1,8.7,0.02,0.056666667,5.433333333,44,4.566666667,12.25,7.3,6.361993085,4.700480366,257.6,0,8.37,1.44,7,13,0.367,"4 2006"
"633",4,2006,2,12.1,0.003333333,0.023333333,6.62,45.76666667,1.9,10.97,8.333333333,6.418528055,6.075805696,182.3,0,13.07,3.47,7,13,0.367,"4 2006"
"634",4,2006,3,8.7,0.006666667,0.046666667,6.92,49.86666667,4.1,13.22333333,6.1,5.513831891,4.388257184,426.1,0,15.73,3.83,7,13,0.367,"4 2006"
"635",4,2006,4,9.6,0,0,6.993333333,40.46666667,4.433333333,7.67,7.8,6.248429647,3.430756184,360.5,0,15.11,5,7,13,0.367,"4 2006"
"636",4,2006,5,26.4,0.413333333,0.023333333,5.633333333,62.83333333,2.4,9.603333333,14.56666667,7.791357516,4.776599302,39.3,0,24.01,9.75,7,13,0.367,"4 2006"
"637",4,2006,6,16.5,0.096666667,0.083333333,6.956666667,81.43333333,2.066666667,8.823333333,14.03333333,7.791357516,4.034240638,0.6,6.7,29.08,13.69,7,13,0.367,"4 2006"
"638",4,2006,7,24.6,0.1,0.03,6.066666667,61.76666667,1.566666667,8.536666667,16.53333333,7.791357516,4.030694535,0,201.2,33.79,17.13,7,13,0.367,"4 2006"
"639",4,2006,8,20.5,0.08,0.053333333,7.11,55.3,1.166666667,6.123333333,12.73333333,7.791357516,3.126760536,0.3,168.8,30.54,14.28,7,13,0.367,"4 2006"
"640",4,2006,9,20,0.106666667,0.103333333,6.473333333,49,1,10.01333333,12.03333333,5.618587629,3.000719815,0.2,127.1,29,12.51,7,13,0.367,"4 2006"
"641",4,2006,10,22.6,0.106666667,0.096666667,7.433333333,63.3,0.233333333,10.65666667,11.4,7.020994675,4.213607983,36.5,41.2,21.44,7.84,7,13,0.367,"4 2006"
"642",4,2006,11,12.7,0.163333333,0.29,6.7,157.4333333,0.866666667,10.91333333,10.16666667,4.039536326,2.939161922,127.3,0,15.71,5.16,7,13,0.367,"4 2006"
"643",4,2006,12,8.7,0.42,0.223333333,7.26,151.1333333,2.1,13.04666667,7.133333333,6.646520377,1.824549292,714.6,0,11.01,3.09,7,13,0.367,"4 2006"
"644",4,2007,1,2.4,0.036666667,0.513333333,6.4,74.6,1.4,12.58,2.833333333,5.117993812,2.839078464,39.1,0,9.92,1.96,7,13,0.317,"4 2007"
"645",4,2007,2,8.5,0.06,0.186666667,5.566666667,64.3,6.433333333,11.34666667,6.7,7.791357516,6.017619505,387.4,0,13.7,1.69,7,13,0.317,"4 2007"
"646",4,2007,3,13.5,0.03,0.163333333,6.533333333,10.76,1.733333333,10.48333333,9.366666667,5.150976779,2.990719732,34.7,0,8.79,0.25,7,13,0.317,"4 2007"
"647",4,2007,4,18.4,2.833333333,0.403333333,7.58,106.3333333,0.896666667,10.17666667,10.4,3.360375387,2.850706502,107.1,0,19.1,4.59,7,13,0.317,"4 2007"
"648",4,2007,5,24,0.126666667,0.31,7.233333333,100.5333333,0.916666667,9.326666667,14.46666667,7.791357516,3.935739532,42.9,0,24.51,9.39,7,13,0.317,"4 2007"
"649",4,2007,6,21.4,0.63,0.213333333,6.9,68,0.966666667,9.663333333,13.5,7.791357516,3.605497845,18.7,22.6,27.96,12.18,7,13,0.317,"4 2007"
"650",4,2007,7,20,0.136666667,0.066666667,6.266666667,54.23333333,0.433333333,9.976666667,12,7.791357516,4.619073091,2.2,193.6,31.73,15.37,7,13,0.317,"4 2007"
"651",4,2007,8,26.6,0.356666667,0.06,6.166666667,52.46666667,0.333333333,9.753333333,12.13333333,6.361993085,2.501435952,0,171.4,31.7,14.84,7,13,0.317,"4 2007"
"652",4,2007,9,17.3,0.47,0.193333333,7.316666667,54.4,0.583333333,10.40666667,12.2,5.840932313,2.282382386,33.5,88.1,25.34,10.89,7,13,0.317,"4 2007"
"653",4,2007,10,22,0.27,0.186666667,6.936666667,52.33333333,0.65,10.5,10.63333333,7.791357516,3.202746443,16.8,60.2,21.38,6.97,7,13,0.317,"4 2007"
"654",4,2007,11,9.5,1.943333333,0.116666667,6.066666667,149.9666667,2.866666667,11.01333333,9.266666667,7.791357516,5.618587629,145.2,0,13.23,4.2,7,13,0.317,"4 2007"
"655",4,2007,12,9.6,0.67,0.196666667,6.666666667,98.5,4.133333333,11.42666667,7.333333333,7.791357516,4.398146017,238.5,0,10.54,1.38,7,13,0.317,"4 2007"
"656",4,2008,1,8.8,0.093333333,0.356666667,6.233333333,104.6,2.3,12.10666667,5.8,7.791357516,7.791357516,337.8,0,11.52,-1.28,7,13,0.344,"4 2008"
"657",4,2008,2,16.6,0.236666667,0.173333333,7,86.1,2.9,13.54666667,4.3,7.791357516,7.169888748,169.8,0,11.45,2.22,7,13,0.344,"4 2008"
"658",4,2008,3,20.2,0.116666667,0.343333333,6.3,97,1.05,10.99,8.4,5.728800238,3.254242969,52.6,0,19.44,4.35,7,13,0.344,"4 2008"
"659",4,2008,4,18.1,0.38,0.643333333,6.166666667,130.5,1.733333333,9.91,12.76666667,7.791357516,2.681021529,13.4,0,18.09,3.59,7,13,0.344,"4 2008"
"660",4,2008,5,29.2,0.19,0.156666667,7.4,83.8,0.133333333,9.913333333,13.8,7.791357516,3.18221184,17.4,0,23.41,9.08,7,13,0.344,"4 2008"
"661",4,2008,6,22.5,0.143333333,0.056666667,6.966666667,56.96666667,0.516666667,9.623333333,11.6,7.791357516,2.965273066,0,119.2,28.97,11.8,7,13,0.344,"4 2008"
"662",4,2008,7,27.2,0.183333333,0.073333333,7.99,57.33333333,0.783333333,9.03,13.5,7.253894921,3.981549068,0,198.5,33.04,15.91,7,13,0.344,"4 2008"
"663",4,2008,8,23.2,0.163333333,0.083333333,6.8,53.23333333,0.5,10.38,11.2,7.791357516,3.18221184,0.5,173.4,32.55,15.99,7,13,0.344,"4 2008"
"664",4,2008,9,19.1,0.02,0.13,6.633333333,56.73333333,0.433333333,9.74,11.7,7.791357516,3.265759411,0.2,129.2,30.69,12.9,7,13,0.344,"4 2008"
"665",4,2008,10,15.6,0.463333333,0.093333333,6.953333333,75.5,1.536666667,10.39,9.6,7.791357516,2.939161922,103,0,18.74,6.38,7,13,0.344,"4 2008"
"666",4,2008,11,10.2,1.303333333,0.53,6.666666667,147,2.266666667,10.05333333,8.8,7.791357516,4.244200318,43.3,0,16.87,4.94,7,13,0.344,"4 2008"
"667",4,2008,12,5.5,0.33,0.243333333,6.566666667,82.23333333,1.2,11.57666667,4.566666667,6.704904431,2.821378886,258,0,8.23,-0.17,7,13,0.344,"4 2008"
"668",4,2009,1,10.3,0.04,1.15,7.273333333,163.4666667,0.933333333,10.59666667,4.866666667,5.672979566,1.62924054,97.6,0,7.62,0.22,7,13,0.298,"4 2009"
"669",4,2009,2,8.4,0.07,0.456666667,6.2,114,5.1,11.46,5.633333333,7.791357516,5.029784113,344.7,0,12.24,1.05,7,13,0.298,"4 2009"
"670",4,2009,3,12.1,0.013333333,0.26,6.033333333,79.23333333,2.333333333,11.22666667,8.833333333,5.672979566,3.951243719,193.1,0,15.61,2.64,7,13,0.298,"4 2009"
"671",4,2009,4,21.9,0.04,0.29,7.06,87.46666667,0.816666667,9.606666667,12.63333333,6.764346696,1.840549633,66.4,0,17.78,3.96,7,13,0.298,"4 2009"
"672",4,2009,5,20.2,0.006666667,0.076666667,7.1,46.26666667,1.533333333,9.426666667,14.1,6.764346696,1.131402111,140.8,0,25.01,11,7,13,0.298,"4 2009"
"673",4,2009,6,20.9,0.426666667,0.356666667,7.48,86.1,1.1,9.206666667,15.7,7.791357516,3.314186005,18.8,0,25.97,11.72,7,13,0.298,"4 2009"
"674",4,2009,7,23.9,0.23,0.13,7.066666667,56.53333333,0.666666667,10.34666667,10.8,7.791357516,3.265759411,0,121.1,32.83,16.07,7,13,0.298,"4 2009"
"675",4,2009,8,26,0.233333333,0.156666667,7.4,56.6,0.55,10.23333333,11.9,7.791357516,2.014903021,0.2,170.7,31.01,15.2,7,13,0.298,"4 2009"
"676",4,2009,9,20.1,0.196666667,0.206666667,7.216666667,62.23333333,0.696666667,10.31333333,11.5,7.791357516,3.786459782,3.7,126.7,30.22,14.29,7,13,0.298,"4 2009"
"677",4,2009,10,19.6,0.34,0.443333333,6.466666667,64.2,0.333333333,10.62,13,7.020994675,2.862200881,74.1,5,22.93,8.06,7,13,0.298,"4 2009"
"678",4,2009,11,12.6,0.28,0.543333333,7.333333333,163.6,0.333333333,9.043333333,9.8,7.791357516,2.388762789,128.7,0,15.9,5.63,7,13,0.298,"4 2009"
"679",4,2009,12,14.8,2.086666667,0.946666667,6.866666667,173.5666667,0.316666667,10.99,6.9,6.191134742,1.840549633,199.2,0,8.76,-0.09,7,13,0.298,"4 2009"
"680",4,2010,1,13.3,0.303333333,0.603333333,7.306666667,182.3333333,1.016666667,11.34,8.833333333,5.793623179,2.397895273,299.2,0,13.75,2.07,7,13,0.349,"4 2010"
"681",4,2010,2,12.6,0.02,0.206666667,7.39,83.13333333,1.966666667,11.63333333,6.9,6.588926478,2.681021529,180.3,0,10.62,1.49,7,13,0.349,"4 2010"
"682",4,2010,3,13.9,0.026666667,0.206666667,7.183333333,73.63333333,2.733333333,12.63666667,5.1,7.791357516,6.646520377,155.4,0,13.92,2.06,7,13,0.349,"4 2010"
"683",4,2010,4,5.7,0.096666667,0.116666667,6.616666667,51.33333333,18.66666667,10.46333333,6.466666667,7.791357516,6.305362462,256.8,0,14.2,3.19,7,13,0.349,"4 2010"
"684",4,2010,5,7.3,0.023333333,0.073333333,6.846666667,55.2,5.366666667,10.63,8.333333333,7.791357516,3.88567903,97.7,0,18.1,5.7,7,13,0.349,"4 2010"
"685",4,2010,6,17.2,0.023333333,0.093333333,7.27,53.56666667,1.133333333,9.693333333,15.1,7.791357516,3.47506723,3.7,0,26.3,12.4,7,13,0.349,"4 2010"
"686",4,2010,7,26.5,0.086666667,0.123333333,6.12,56.96666667,0.76,9.66,14.5,7.791357516,4.048300624,0,119.6,31.9,15.8,7,13,0.349,"4 2010"
"687",4,2010,8,21.7,0.03,0.103333333,6.796666667,56.16666667,1.05,10.20666667,13.1,7.791357516,2.772588722,0.8,167.3,29.7,14,7,13,0.349,"4 2010"
"688",4,2010,9,20.2,0.203333333,0.146666667,6.85,68.93333333,0.85,10.24,12.1,7.791357516,6.133614939,0.9,125.8,28.7,12.39,7,13,0.349,"4 2010"
"689",4,2010,10,11.9,0.21,0.226666667,7.116666667,63.3,0.133333333,10.95,9.1,7.791357516,3.708682081,107.7,0,19.79,6.81,7,13,0.349,"4 2010"
"690",4,2010,11,14.1,0.103333333,0.15,7.223333333,216.4333333,0.55,10.51,9.9,7.791357516,2.778819272,57.8,0,14.68,3.7,7,13,0.349,"4 2010"
"691",4,2010,12,2.8,0.923333333,1.373333333,7.17,228.0666667,0.893333333,10.93,5.7,6.418528055,1.410986974,182.8,0,9.89,-0.63,7,13,0.349,"4 2010"
"692",4,2011,1,10.7,0.043333333,0.863333333,6.623333333,47.86666667,1.6,11.72333333,7.366666667,4.564348191,2.140066163,64.32,0,12.72,1.68,7,13,0.368,"4 2011"
"693",4,2011,2,9.2,0.016666667,0.046666667,6.39,60.2,7.7,11.65666667,6.3,7.253541152,5.110782243,190.52,0,11.68,0.6,7,13,0.368,"4 2011"
"694",4,2011,3,10.3,0.04,0,6.13,39.6,8.233333333,11.34,7.5,6.887960652,4.223909767,476.59,0,10.95,2.4,7,13,0.368,"4 2011"
"695",4,2011,4,14.7,0.013333333,0.016666667,6.57,42.16666667,2,12.23333333,8.5,3.935739532,2.388762789,63.87,0,16.4,3.95,7,13,0.368,"4 2011"
"696",4,2011,5,11,0.07,0.056666667,6.896666667,47.16666667,1.333333333,11.19,8.6,5.30529298,4.018183201,85.64,0,18.74,6.09,7,13,0.368,"4 2011"
"697",4,2011,6,27,0.133333333,0.1,6.696666667,58,1.433333333,9.566666667,16.63333333,5.793623179,3.039749159,62.92,0,24.36,10.95,7,13,0.368,"4 2011"
"698",4,2011,7,22.3,0.18,0.173333333,5.833333333,69.5,1.7,9.07,15.7,6.825025631,4.374498368,0,0,30.11,14.41,7,13,0.368,"4 2011"
"699",4,2011,8,21.7,0.026666667,0.07,6.516666667,64.6,0.866666667,10.06666667,12.2,5.840932313,2.772588722,0,0,31.8,15.33,7,13,0.368,"4 2011"
"700",4,2011,9,19.4,0.123333333,0.186666667,6.573333333,48.26666667,0.633333333,9.88,12.13333333,6.646520377,3.265759411,0.52,131.8,31.16,14.93,7,13,0.368,"4 2011"
"701",4,2011,10,22.4,0.34,0.193333333,7.08,74,1.1,10.53333333,12.7,6.418528055,3.708682081,216.38,0,21.5,9.8,7,13,0.368,"4 2011"
"702",4,2011,11,12.2,0.216666667,0.136666667,7.023333333,158.5333333,1.666666667,10.48,10,6.646520377,3.384390263,261.1,0,13.05,2.98,7,13,0.368,"4 2011"
"703",4,2011,12,11.6,0.233333333,0.193333333,6.77,60.53333333,24.66666667,11.44666667,8.4,7.791357516,6.133614939,496.87,0,9.61,3.33,7,13,0.368,"4 2011"
